ARTIGO_COR,ARTIGO,DESC_PRODUTO,COR,COR_DESCRICAO,NEGOCIO,PARTE,GRUPO,GENERO,COD_COTA,COLECAO,PIRAMIDE
HAQ01AEN,HAQ0,VESTIDO MIDI FEM,1A,CODIFICAÇÃO 1A,HERING ADULTO,INTEIROS,VESTIDOS,FEMININO,424,VERAO 2024,CORE
HB0Z1ASN,HB0Z,JARDINEIRA FEM,1A,CODIFICAÇÃO 1A,HERING ADULTO,INTEIROS,MACACOES,FEMININO,224,INVERNO 2024,CORE
HB1B1ASN,HB1B,SHORTS SAIA FEM,1A,CODIFICAÇÃO 1A,HERING ADULTO,BOTTOMS,SHORTSAIAS,FEMININO,224,INVERNO 2024,CORE
HB271ASN,HB27,JARDINEIRA FEM,1A,CODIFICAÇÃO 1A,HERING ADULTO,INTEIROS,MACACOES,FEMININO,224,INVERNO 2024,NEWNESS
HB28NMCSN,HB28,JARDINEIRA FEM,NMC,BEGE CLARO,HERING ADULTO,INTEIROS,MACACOES,FEMININO,224,INVERNO 2024,NEWNESS
HB2U1BSN,HB2U,SAIA FEM,1B,CODIFICAÇÃO 1B,HERING ADULTO,BOTTOMS,SAIAS,FEMININO,224,INVERNO 2024,CORE
HB2U1ASN,HB2U,SAIA FEM,1A,CODIFICAÇÃO 1A,HERING ADULTO,BOTTOMS,SAIAS,FEMININO,224,INVERNO 2024,CORE
HB2ZEASEN,HB2Z,MACACAO SM FEM,EAS,OLIVA MEDIO,HERING ADULTO,INTEIROS,MACACOES,FEMININO,124,OUTONO 2024,NEWNESS
HB2ZN10EN,HB2Z,MACACAO SM FEM,N10,PRETO ESCURO,HERING ADULTO,INTEIROS,MACACOES,FEMININO,124,OUTONO 2024,CORE
HB2ZHN1EN,HB2Z,MACACAO SM FEM,HN1,MARROM MEDIO,HERING ADULTO,INTEIROS,MACACOES,FEMININO,124,OUTONO 2024,CORE
HB331DEN,HB33,SAIA MIDI FEM,1D,CODIFICAÇÃO 1D,HERING ADULTO,BOTTOMS,SAIAS,FEMININO,224,INVERNO 2024,CORE
HB331BEN,HB33,SAIA MIDI FEM,1B,CODIFICAÇÃO 1B,HERING ADULTO,BOTTOMS,SAIAS,FEMININO,124,OUTONO 2024,CORE
HB331CEN,HB33,SAIA MIDI FEM,1C,CODIFICAÇÃO 1C,HERING ADULTO,BOTTOMS,SAIAS,FEMININO,224,INVERNO 2024,CORE
HB331AEN,HB33,SAIA MIDI FEM,1A,CODIFICAÇÃO 1A,HERING ADULTO,BOTTOMS,SAIAS,FEMININO,124,OUTONO 2024,CORE
HB37EACEN,HB37,SHORTS FEM,EAC,OLIVA MEDIO,HERING ADULTO,BOTTOMS,SHORTS,FEMININO,124,OUTONO 2024,SAZONAL
HB37SE01EN,HB37,SHORTS FEM,SE01,CODIFICAÇÃO SE01,HERING ADULTO,BOTTOMS,SHORTS,FEMININO,124,OUTONO 2024,ESSENCIAL
HB37SE02EN,HB37,SHORTS FEM,SE02,CODIFICAÇÃO SE02,HERING ADULTO,BOTTOMS,SHORTS,FEMININO,124,OUTONO 2024,ESSENCIAL
HB3F1BEN,HB3F,SAIA CURTA FEM,1B,CODIFICAÇÃO 1B,HERING ADULTO,BOTTOMS,SAIAS,FEMININO,124,OUTONO 2024,CORE
HB3F1AEN,HB3F,SAIA CURTA FEM,1A,CODIFICAÇÃO 1A,HERING ADULTO,BOTTOMS,SAIAS,FEMININO,124,OUTONO 2024,CORE
HB4Z1BEN,HB4Z,SHORTS FEM,1B,CODIFICAÇÃO 1B,HERING ADULTO,BOTTOMS,SHORTS,FEMININO,424,VERAO 2024,CORE
HB5N1BSN,HB5N,SHORTS FEM,1B,CODIFICAÇÃO 1B,HERING ADULTO,BOTTOMS,BERMUDAS,FEMININO,224,INVERNO 2024,NEWNESS
HB64WLFEN,HB64,SHORTS SAIA FEM,WLF,VERDE CLARO,HERING ADULTO,BOTTOMS,SHORTSAIAS,FEMININO,424,VERAO 2024,NEWNESS
HB641ZEN,HB64,SHORTS SAIA FEM,1Z,CODIFICAÇÃO 1Z,HERING ADULTO,BOTTOMS,SHORTSAIAS,FEMININO,424,VERAO 2024,NEWNESS
HB64AZ2EN,HB64,SHORTS SAIA FEM,AZ2,AZUL MEDIO,HERING ADULTO,BOTTOMS,SHORTSAIAS,FEMININO,424,VERAO 2024,NEWNESS
HB66N10EN,HB66,MACACAO SM FEM,N10,PRETO ESCURO,HERING ADULTO,INTEIROS,MACACOES,FEMININO,424,VERAO 2024,CORE
HB66HKGEN,HB66,MACACAO SM FEM,HKG,MARROM MEDIO,HERING ADULTO,INTEIROS,MACACOES,FEMININO,424,VERAO 2024,CORE
HB66HCFEN,HB66,MACACAO SM FEM,HCF,MARROM ESCURO,HERING ADULTO,INTEIROS,MACACOES,FEMININO,424,VERAO 2024,CORE
HB6Z1AEN,HB6Z,SHORTS FEM,1A,CODIFICAÇÃO 1A,HERING ADULTO,BOTTOMS,SHORTS,FEMININO,424,VERAO 2024,CORE
HB711BEN,HB71,SAIA MIDI FEM,1B,CODIFICAÇÃO 1B,HERING ADULTO,BOTTOMS,SAIAS,FEMININO,424,VERAO 2024,CORE
HB8Z1BEN,HB8Z,SHORTS FEM,1B,CODIFICAÇÃO 1B,HERING ADULTO,BOTTOMS,SHORTS,FEMININO,424,VERAO 2024,CORE
HB91N10SN,HB91,SHORTS FEM,N10,PRETO ESCURO,HERING ADULTO,BOTTOMS,SHORTS,FEMININO,424,VERAO 2024,ESSENCIAL
HB91N10SN,HB91,SHORTS FEM,N10,PRETO ESCURO,HERING ADULTO,BOTTOMS,SHORTS,FEMININO,124,OUTONO 2024,ESSENCIAL
HB91N10SN,HB91,SHORTS FEM,N10,PRETO ESCURO,HERING ADULTO,BOTTOMS,SHORTS,FEMININO,224,INVERNO 2024,ESSENCIAL
HB91NMCSN,HB91,SHORTS FEM,NMC,BEGE CLARO,HERING ADULTO,BOTTOMS,SHORTS,FEMININO,424,VERAO 2024,ESSENCIAL
HB91NMCSN,HB91,SHORTS FEM,NMC,BEGE CLARO,HERING ADULTO,BOTTOMS,SHORTS,FEMININO,124,OUTONO 2024,ESSENCIAL
HB91NMCSN,HB91,SHORTS FEM,NMC,BEGE CLARO,HERING ADULTO,BOTTOMS,SHORTS,FEMININO,224,INVERNO 2024,ESSENCIAL
HB9Z1AEN,HB9Z,MACACAO FEM,1A,CODIFICAÇÃO 1A,HERING ADULTO,INTEIROS,MACACOES,FEMININO,424,VERAO 2024,CORE
HB9Z1FEN,HB9Z,MACACAO FEM,1F,CODIFICAÇÃO 1F,HERING ADULTO,INTEIROS,MACACOES,FEMININO,424,VERAO 2024,CORE
HBAG1ASN,HBAG,JARDINEIRA FEM,1A,CODIFICAÇÃO 1A,HERING ADULTO,INTEIROS,JARDINEIRAS,FEMININO,424,VERAO 2024,NEWNESS
HBC31ASN,HBC3,JARDINEIRA FEM,1A,CODIFICAÇÃO 1A,HERING ADULTO,INTEIROS,JARDINEIRAS,FEMININO,424,VERAO 2024,CORE
HBDF5FSN,HBDF,BERMUDA FEM,5F,VERDE MEDIO,HERING ADULTO,BOTTOMS,BERMUDAS,FEMININO,424,VERAO 2024,NEWNESS
HBDFNMCSN,HBDF,BERMUDA FEM,NMC,BEGE CLARO,HERING ADULTO,BOTTOMS,BERMUDAS,FEMININO,424,VERAO 2024,NEWNESS
HBDNHLRSN,HBDN,SAIA MIDI FEM,HLR,MARROM CLARO,HERING ADULTO,BOTTOMS,SAIAS,FEMININO,224,INVERNO 2024,NEWNESS
HBDQ1DEN,HBDQ,SAIA CURTA FEM,1D,CODIFICAÇÃO 1D,HERING ADULTO,BOTTOMS,SAIAS,FEMININO,424,VERAO 2024,CORE
HBDQ1BEN,HBDQ,SAIA CURTA FEM,1B,CODIFICAÇÃO 1B,HERING ADULTO,BOTTOMS,SAIAS,FEMININO,424,VERAO 2024,CORE
HBDQ1AEN,HBDQ,SAIA CURTA FEM,1A,CODIFICAÇÃO 1A,HERING ADULTO,BOTTOMS,SAIAS,FEMININO,424,VERAO 2024,CORE
HBDZ1ASN,HBDZ,SAIA MIDI FEM,1A,CODIFICAÇÃO 1A,HERING ADULTO,BOTTOMS,SAIAS,FEMININO,224,INVERNO 2024,NEWNESS
HBEW1ASN,HBEW,SAIA FEM,1A,CODIFICAÇÃO 1A,HERING ADULTO,BOTTOMS,SAIAS,FEMININO,424,VERAO 2024,CORE
HBNU1ASN,HBNU,BERMUDA FEM,1A,CODIFICAÇÃO 1A,HERING ADULTO,BOTTOMS,BERMUDAS,FEMININO,424,VERAO 2024,NEWNESS
HBR81ASN,HBR8,SAIA FEM,1A,CODIFICAÇÃO 1A,HERING ADULTO,BOTTOMS,SAIAS,FEMININO,124,OUTONO 2024,CORE
HBR81ASN,HBR8,SAIA FEM,1A,CODIFICAÇÃO 1A,HERING ADULTO,BOTTOMS,SAIAS,FEMININO,224,INVERNO 2024,CORE
HBR81BSN,HBR8,SAIA FEM,1B,CODIFICAÇÃO 1B,HERING ADULTO,BOTTOMS,SAIAS,FEMININO,124,OUTONO 2024,CORE
HBR81BSN,HBR8,SAIA FEM,1B,CODIFICAÇÃO 1B,HERING ADULTO,BOTTOMS,SAIAS,FEMININO,224,INVERNO 2024,CORE
HBRP1ASN,HBRP,SHORTS SAIA FEM,1A,CODIFICAÇÃO 1A,HERING ADULTO,BOTTOMS,SHORTSAIAS,FEMININO,424,VERAO 2024,NEWNESS
HBRZ1ASN,HBRZ,JARDINEIRA FEM,1A,CODIFICAÇÃO 1A,HERING ADULTO,INTEIROS,JARDINEIRAS,FEMININO,424,VERAO 2024,NEWNESS
HBV1NM2SN,HBV1,SHORTS FEM,NM2,BEGE MESCLA,HERING ADULTO,BOTTOMS,SHORTS,FEMININO,124,OUTONO 2024,CORE
HBV91ASN,HBV9,SHORTS FEM,1A,CODIFICAÇÃO 1A,HERING ADULTO,BOTTOMS,SHORTS,FEMININO,124,OUTONO 2024,SAZONAL
HBV91BSN,HBV9,SHORTS FEM,1B,CODIFICAÇÃO 1B,HERING ADULTO,BOTTOMS,SHORTS,FEMININO,124,OUTONO 2024,SAZONAL
HBVH1BSN,HBVH,SHORTS FEM,1B,CODIFICAÇÃO 1B,HERING ADULTO,BOTTOMS,SHORTS,FEMININO,124,OUTONO 2024,CORE
HBVH1ASN,HBVH,SHORTS FEM,1A,CODIFICAÇÃO 1A,HERING ADULTO,BOTTOMS,SHORTS,FEMININO,124,OUTONO 2024,CORE
HBVK1ASN,HBVK,SHORTS SAIA FEM,1A,CODIFICAÇÃO 1A,HERING ADULTO,BOTTOMS,SHORTSAIAS,FEMININO,124,OUTONO 2024,CORE
HBW61FEN,HBW6,SHORTS FEM,1F,CODIFICAÇÃO 1F,HERING ADULTO,BOTTOMS,SHORTS,FEMININO,124,OUTONO 2024,CORE
HBW61REN,HBW6,SHORTS FEM,1R,CODIFICAÇÃO 1R,HERING ADULTO,BOTTOMS,SHORTS,FEMININO,424,VERAO 2024,CORE
HBW61TEN,HBW6,SHORTS FEM,1T,CODIFICAÇÃO 1T,HERING ADULTO,BOTTOMS,SHORTS,FEMININO,424,VERAO 2024,CORE
HBW61KEN,HBW6,SHORTS FEM,1K,CODIFICAÇÃO 1K,HERING ADULTO,BOTTOMS,SHORTS,FEMININO,224,INVERNO 2024,CORE
HBW61GEN,HBW6,SHORTS FEM,1G,CODIFICAÇÃO 1G,HERING ADULTO,BOTTOMS,SHORTS,FEMININO,124,OUTONO 2024,CORE
HBW61HEN,HBW6,SHORTS FEM,1H,CODIFICAÇÃO 1H,HERING ADULTO,BOTTOMS,SHORTS,FEMININO,224,INVERNO 2024,CORE
HBW61PEN,HBW6,SHORTS FEM,1P,CODIFICAÇÃO 1P,HERING ADULTO,BOTTOMS,SHORTS,FEMININO,424,VERAO 2024,CORE
HBW61QEN,HBW6,SHORTS FEM,1Q,CODIFICAÇÃO 1Q,HERING ADULTO,BOTTOMS,SHORTS,FEMININO,224,INVERNO 2024,CORE
HBWD1BSN,HBWD,JARDINEIRA FEM,1B,CODIFICAÇÃO 1B,HERING ADULTO,INTEIROS,MACACOES,FEMININO,224,INVERNO 2024,CORE
HBWU1BSN,HBWU,SHORTS FEM,1B,CODIFICAÇÃO 1B,HERING ADULTO,BOTTOMS,SHORTS,FEMININO,424,VERAO 2024,CORE
HBWU1ASN,HBWU,SHORTS FEM,1A,CODIFICAÇÃO 1A,HERING ADULTO,BOTTOMS,SHORTS,FEMININO,424,VERAO 2024,CORE
HBX41CSN,HBX4,SHORTS SAIA FEM,1C,CODIFICAÇÃO 1C,HERING ADULTO,BOTTOMS,SHORTSAIAS,FEMININO,124,OUTONO 2024,CORE
HBXB1BSN,HBXB,SHORTS FEM,1B,CODIFICAÇÃO 1B,HERING ADULTO,BOTTOMS,SHORTS,FEMININO,424,VERAO 2024,CORE
HBXC1CSN,HBXC,SHORTS FEM,1C,CODIFICAÇÃO 1C,HERING ADULTO,BOTTOMS,SHORTS,FEMININO,424,VERAO 2024,SAZONAL
HBXC1CSN,HBXC,SHORTS FEM,1C,CODIFICAÇÃO 1C,HERING ADULTO,BOTTOMS,SHORTS,FEMININO,124,OUTONO 2024,CORE
HBXC1CSN,HBXC,SHORTS FEM,1C,CODIFICAÇÃO 1C,HERING ADULTO,BOTTOMS,SHORTS,FEMININO,224,INVERNO 2024,CORE
HBXC1BSN,HBXC,SHORTS FEM,1B,CODIFICAÇÃO 1B,HERING ADULTO,BOTTOMS,SHORTS,FEMININO,424,VERAO 2024,SAZONAL
HBXC1BSN,HBXC,SHORTS FEM,1B,CODIFICAÇÃO 1B,HERING ADULTO,BOTTOMS,SHORTS,FEMININO,124,OUTONO 2024,CORE
HBXC1BSN,HBXC,SHORTS FEM,1B,CODIFICAÇÃO 1B,HERING ADULTO,BOTTOMS,SHORTS,FEMININO,224,INVERNO 2024,CORE
HBXK1AEN,HBXK,SAIA CURTA FEM,1A,CODIFICAÇÃO 1A,HERING ADULTO,BOTTOMS,SAIAS,FEMININO,124,OUTONO 2024,NEWNESS
HBY11GEN,HBY1,MACACAO FEM,1G,CODIFICAÇÃO 1G,HERING ADULTO,INTEIROS,MACACOES,FEMININO,124,OUTONO 2024,CORE
HBY23ASN,HBY2,SHORTS FEM,3A,CODIFICAÇÃO 3A,HERING ADULTO,BOTTOMS,SHORTS,FEMININO,224,INVERNO 2024,CORE
HBY2NMCSN,HBY2,SHORTS FEM,NMC,BEGE CLARO,HERING ADULTO,BOTTOMS,SHORTS,FEMININO,124,OUTONO 2024,CORE
HBY2NMCSN,HBY2,SHORTS FEM,NMC,BEGE CLARO,HERING ADULTO,BOTTOMS,SHORTS,FEMININO,224,INVERNO 2024,CORE
HBY2HLRSN,HBY2,SHORTS FEM,HLR,MARROM CLARO,HERING ADULTO,BOTTOMS,SHORTS,FEMININO,124,OUTONO 2024,CORE
HBYA1ASN,HBYA,SHORTS FEM,1A,CODIFICAÇÃO 1A,HERING ADULTO,BOTTOMS,SHORTS,FEMININO,224,INVERNO 2024,CORE
HBYD1ASN,HBYD,SAIA MIDI FEM,1A,CODIFICAÇÃO 1A,HERING ADULTO,BOTTOMS,SAIAS,FEMININO,124,OUTONO 2024,NEWNESS
HBYW1ASN,HBYW,SHORTS FEM,1A,CODIFICAÇÃO 1A,HERING ADULTO,BOTTOMS,SHORTS,FEMININO,424,VERAO 2024,CORE
HBYW1ASN,HBYW,SHORTS FEM,1A,CODIFICAÇÃO 1A,HERING ADULTO,BOTTOMS,SHORTS,FEMININO,224,INVERNO 2024,CORE
HBYW1BSN,HBYW,SHORTS FEM,1B,CODIFICAÇÃO 1B,HERING ADULTO,BOTTOMS,SHORTS,FEMININO,424,VERAO 2024,CORE
HBYW1BSN,HBYW,SHORTS FEM,1B,CODIFICAÇÃO 1B,HERING ADULTO,BOTTOMS,SHORTS,FEMININO,124,OUTONO 2024,CORE
HBYW1BSN,HBYW,SHORTS FEM,1B,CODIFICAÇÃO 1B,HERING ADULTO,BOTTOMS,SHORTS,FEMININO,224,INVERNO 2024,CORE
HBYY1BEN,HBYY,SHORTS SAIA FEM,1B,CODIFICAÇÃO 1B,HERING ADULTO,BOTTOMS,SHORTSAIAS,FEMININO,124,OUTONO 2024,CORE
HBYY1CEN,HBYY,SHORTS SAIA FEM,1C,CODIFICAÇÃO 1C,HERING ADULTO,BOTTOMS,SHORTSAIAS,FEMININO,124,OUTONO 2024,CORE
HBYY1DEN,HBYY,SHORTS SAIA FEM,1D,CODIFICAÇÃO 1D,HERING ADULTO,BOTTOMS,SHORTSAIAS,FEMININO,124,OUTONO 2024,CORE
HBZ3EATSN,HBZ3,MACACAO FEM,EAT,OLIVA CLARO,HERING ADULTO,INTEIROS,MACACOES,FEMININO,124,OUTONO 2024,CORE
HBZ3HLRSN,HBZ3,MACACAO FEM,HLR,MARROM CLARO,HERING ADULTO,INTEIROS,MACACOES,FEMININO,224,INVERNO 2024,CORE
HBZ3HJNSN,HBZ3,MACACAO FEM,HJN,MARROM CLARO,HERING ADULTO,INTEIROS,MACACOES,FEMININO,124,OUTONO 2024,CORE
HBZ4HKGEN,HBZ4,SHORTS FEM,HKG,MARROM MEDIO,HERING ADULTO,BOTTOMS,SHORTS,FEMININO,424,VERAO 2024,CORE
HBZ4EANEN,HBZ4,SHORTS FEM,EAN,OLIVA ESCURO,HERING ADULTO,BOTTOMS,SHORTS,FEMININO,224,INVERNO 2024,CORE
HBZ4WHBEN,HBZ4,SHORTS FEM,WHB,VERDE CLARO,HERING ADULTO,BOTTOMS,SHORTS,FEMININO,224,INVERNO 2024,CORE
HBZ4N10EN,HBZ4,SHORTS FEM,N10,PRETO ESCURO,HERING ADULTO,BOTTOMS,SHORTS,FEMININO,424,VERAO 2024,CORE
HBZ4N10EN,HBZ4,SHORTS FEM,N10,PRETO ESCURO,HERING ADULTO,BOTTOMS,SHORTS,FEMININO,124,OUTONO 2024,CORE
HBZ4N10EN,HBZ4,SHORTS FEM,N10,PRETO ESCURO,HERING ADULTO,BOTTOMS,SHORTS,FEMININO,224,INVERNO 2024,CORE
HBZ4WLFEN,HBZ4,SHORTS FEM,WLF,VERDE CLARO,HERING ADULTO,BOTTOMS,SHORTS,FEMININO,424,VERAO 2024,CORE
HBZ4KTBEN,HBZ4,SHORTS FEM,KTB,ROSA CLARO,HERING ADULTO,BOTTOMS,SHORTS,FEMININO,124,OUTONO 2024,CORE
HBZD1AEN,HBZD,SAIA CURTA FEM,1A,CODIFICAÇÃO 1A,HERING ADULTO,BOTTOMS,SAIAS,FEMININO,224,INVERNO 2024,NEWNESS
HBZE1CEN,HBZE,SAIA MIDI FEM,1C,CODIFICAÇÃO 1C,HERING ADULTO,BOTTOMS,SAIAS,FEMININO,224,INVERNO 2024,CORE
HBZE1AEN,HBZE,SAIA MIDI FEM,1A,CODIFICAÇÃO 1A,HERING ADULTO,BOTTOMS,SAIAS,FEMININO,224,INVERNO 2024,CORE
HBZGLMWEN,HBZG,SHORTS FEM,LMW,LARANJA ESCURO,HERING ADULTO,BOTTOMS,SHORTS,FEMININO,224,INVERNO 2024,CORE
HBZG1BEN,HBZG,SHORTS FEM,1B,CODIFICAÇÃO 1B,HERING ADULTO,BOTTOMS,SHORTS,FEMININO,224,INVERNO 2024,CORE
HBZG1AEN,HBZG,SHORTS FEM,1A,CODIFICAÇÃO 1A,HERING ADULTO,BOTTOMS,SHORTS,FEMININO,224,INVERNO 2024,CORE
HBZJWHBEN,HBZJ,SHORTS FEM,WHB,VERDE CLARO,HERING ADULTO,BOTTOMS,SHORTS,FEMININO,224,INVERNO 2024,CORE
HBZJLMWEN,HBZJ,SHORTS FEM,LMW,LARANJA ESCURO,HERING ADULTO,BOTTOMS,SHORTS,FEMININO,224,INVERNO 2024,CORE
HBZK1AEN,HBZK,SHORTS SAIA FEM,1A,CODIFICAÇÃO 1A,HERING ADULTO,BOTTOMS,SHORTSAIAS,FEMININO,224,INVERNO 2024,NEWNESS
HBZLEATSN,HBZL,SHORTS FEM,EAT,OLIVA CLARO,HERING ADULTO,BOTTOMS,SHORTS,FEMININO,124,OUTONO 2024,CORE
HBZLNMCSN,HBZL,SHORTS FEM,NMC,BEGE CLARO,HERING ADULTO,BOTTOMS,SHORTS,FEMININO,124,OUTONO 2024,CORE
HBZM1ASN,HBZM,SHORTS FEM,1A,CODIFICAÇÃO 1A,HERING ADULTO,BOTTOMS,SHORTS,FEMININO,124,OUTONO 2024,NEWNESS
HBZN1ASN,HBZN,JARDINEIRA FEM,1A,CODIFICAÇÃO 1A,HERING ADULTO,INTEIROS,JARDINEIRAS,FEMININO,124,OUTONO 2024,NEWNESS
HBZPN10EN,HBZP,MACACAO ML FEM,N10,PRETO ESCURO,HERING ADULTO,INTEIROS,MACACOES,FEMININO,224,INVERNO 2024,NEWNESS
HBZPWHBEN,HBZP,MACACAO ML FEM,WHB,VERDE CLARO,HERING ADULTO,INTEIROS,MACACOES,FEMININO,224,INVERNO 2024,NEWNESS
HCAP1ASN,HCAP,JARDINEIRA FEM,1A,CODIFICAÇÃO 1A,HERING KIDS,INTEIROS,JARDINEIRAS,FEMININO,224,INVERNO 2024,CORE
HCAUHKGEN,HCAU,BERMUDA FEM,HKG,MARROM MEDIO,HERING ADULTO,BOTTOMS,BERMUDAS,FEMININO,424,VERAO 2024,NEWNESS
HCAUHCFEN,HCAU,BERMUDA FEM,HCF,MARROM ESCURO,HERING ADULTO,BOTTOMS,BERMUDAS,FEMININO,424,VERAO 2024,NEWNESS
HCB0LNBSI,HCB0,SHORTS FEM,LNB,LARANJA MEDIO,HERING ADULTO,BOTTOMS,SHORTS,FEMININO,424,VERAO 2024,CORE
HCB0HKGSI,HCB0,SHORTS FEM,HKG,MARROM MEDIO,HERING ADULTO,BOTTOMS,SHORTS,FEMININO,424,VERAO 2024,CORE
HCB01ASI,HCB0,SHORTS FEM,1A,CODIFICAÇÃO 1A,HERING ADULTO,BOTTOMS,SHORTS,FEMININO,424,VERAO 2024,CORE
HCB0YX8SI,HCB0,SHORTS FEM,YX8,AMARELO CLARO,HERING ADULTO,BOTTOMS,SHORTS,FEMININO,424,VERAO 2024,CORE
HCB11ASN,HCB1,BERMUDA FEM,1A,CODIFICAÇÃO 1A,HERING ADULTO,BOTTOMS,BERMUDAS,FEMININO,424,VERAO 2024,NEWNESS
HCB21ASN,HCB2,SHORTS FEM,1A,CODIFICAÇÃO 1A,HERING ADULTO,BOTTOMS,SHORTS,FEMININO,424,VERAO 2024,CORE
HCB3NMCSN,HCB3,SHORTS SAIA FEM,NMC,BEGE CLARO,HERING ADULTO,BOTTOMS,SHORTSAIAS,FEMININO,424,VERAO 2024,NEWNESS
HCB45BSN,HCB4,SAIA MIDI FEM,5B,CODIFICAÇÃO 5B,HERING ADULTO,BOTTOMS,SAIAS,FEMININO,424,VERAO 2024,CORE
HCB55BSN,HCB5,SHORTS FEM,5B,CODIFICAÇÃO 5B,HERING ADULTO,BOTTOMS,SHORTS,FEMININO,424,VERAO 2024,CORE
HCB5NMCSN,HCB5,SHORTS FEM,NMC,BEGE CLARO,HERING ADULTO,BOTTOMS,SHORTS,FEMININO,424,VERAO 2024,CORE
HCB61BSN,HCB6,SHORTS FEM,1B,CODIFICAÇÃO 1B,HERING ADULTO,BOTTOMS,SHORTS,FEMININO,424,VERAO 2024,CORE
HCB61ASN,HCB6,SHORTS FEM,1A,CODIFICAÇÃO 1A,HERING ADULTO,BOTTOMS,SHORTS,FEMININO,424,VERAO 2024,CORE
HCC31ASN,HCC3,SHORTS FEM,1A,CODIFICAÇÃO 1A,HERING ADULTO,BOTTOMS,SHORTS,FEMININO,424,VERAO 2024,NEWNESS
HCC41BSN,HCC4,BERMUDA FEM,1B,CODIFICAÇÃO 1B,HERING ADULTO,BOTTOMS,BERMUDAS,FEMININO,424,VERAO 2024,NEWNESS
HCC41ASN,HCC4,BERMUDA FEM,1A,CODIFICAÇÃO 1A,HERING ADULTO,BOTTOMS,BERMUDAS,FEMININO,424,VERAO 2024,NEWNESS
HCC61ASN,HCC6,JARDINEIRA FEM,1A,CODIFICAÇÃO 1A,HERING ADULTO,INTEIROS,JARDINEIRAS,FEMININO,424,VERAO 2024,NEWNESS
HCCD1ASN,HCCD,SAIA FEM,1A,CODIFICAÇÃO 1A,HERING ADULTO,BOTTOMS,SAIAS,FEMININO,424,VERAO 2024,NEWNESS
HF68NMCEN,HF68,BLUSA MM FEM,NMC,BEGE CLARO,HERING ADULTO,TOPS,BLUSAS,FEMININO,124,OUTONO 2024,CORE
HF68EASEN,HF68,BLUSA MM FEM,EAS,OLIVA MEDIO,HERING ADULTO,TOPS,BLUSAS,FEMININO,124,OUTONO 2024,CORE
HF68KTAEN,HF68,BLUSA MM FEM,KTA,ROSA MEDIO,HERING ADULTO,TOPS,BLUSAS,FEMININO,124,OUTONO 2024,CORE
HF68N10EN,HF68,BLUSA MM FEM,N10,PRETO ESCURO,HERING ADULTO,TOPS,BLUSAS,FEMININO,124,OUTONO 2024,CORE
HF691KEN,HF69,BLUSA MM FEM,1K,CODIFICAÇÃO 1K,HERING ADULTO,TOPS,BLUSAS,FEMININO,124,OUTONO 2024,CORE
HF691UEN,HF69,BLUSA MM FEM,1U,CODIFICAÇÃO 1U,HERING ADULTO,TOPS,BLUSAS,FEMININO,124,OUTONO 2024,CORE
HF691QEN,HF69,BLUSA MM FEM,1Q,CODIFICAÇÃO 1Q,HERING ADULTO,TOPS,BLUSAS,FEMININO,124,OUTONO 2024,CORE
HFA01HEN,HFA0,BLUSA MM FEM,1H,CODIFICAÇÃO 1H,HERING ADULTO,TOPS,BLUSAS,FEMININO,124,OUTONO 2024,SAZONAL
HFA02BEN,HFA0,BLUSA MM FEM,2B,CODIFICAÇÃO 2B,HERING ADULTO,TOPS,BLUSAS,FEMININO,424,VERAO 2024,SAZONAL
HFA01MEN,HFA0,BLUSA MM FEM,1M,CODIFICAÇÃO 1M,HERING ADULTO,TOPS,BLUSAS,FEMININO,124,OUTONO 2024,SAZONAL
HFA01KEN,HFA0,BLUSA MM FEM,1K,CODIFICAÇÃO 1K,HERING ADULTO,TOPS,BLUSAS,FEMININO,124,OUTONO 2024,SAZONAL
HFA01YEN,HFA0,BLUSA MM FEM,1Y,CODIFICAÇÃO 1Y,HERING ADULTO,TOPS,BLUSAS,FEMININO,424,VERAO 2024,SAZONAL
HFA02AEN,HFA0,BLUSA MM FEM,2A,CODIFICAÇÃO 2A,HERING ADULTO,TOPS,BLUSAS,FEMININO,224,INVERNO 2024,SAZONAL
HFA01ZEN,HFA0,BLUSA MM FEM,1Z,CODIFICAÇÃO 1Z,HERING ADULTO,TOPS,BLUSAS,FEMININO,424,VERAO 2024,SAZONAL
HFA01QEN,HFA0,BLUSA MM FEM,1Q,CODIFICAÇÃO 1Q,HERING ADULTO,TOPS,BLUSAS,FEMININO,224,INVERNO 2024,SAZONAL
HFA01UEN,HFA0,BLUSA MM FEM,1U,CODIFICAÇÃO 1U,HERING ADULTO,TOPS,BLUSAS,FEMININO,224,INVERNO 2024,SAZONAL
HFA1NMCEN,HFA1,BLUSA SM FEM,NMC,BEGE CLARO,HERING ADULTO,TOPS,REGATAS,FEMININO,124,OUTONO 2024,SAZONAL
HFA1NMCEN,HFA1,BLUSA SM FEM,NMC,BEGE CLARO,HERING ADULTO,TOPS,REGATAS,FEMININO,224,INVERNO 2024,SAZONAL
HFA1WG6EN,HFA1,BLUSA SM FEM,WG6,VERDE MEDIO,HERING ADULTO,TOPS,REGATAS,FEMININO,124,OUTONO 2024,SAZONAL
HFA1HMLEN,HFA1,BLUSA SM FEM,HML,MARROM MEDIO,HERING ADULTO,TOPS,REGATAS,FEMININO,224,INVERNO 2024,SAZONAL
